445	343	31.1	5.32	12.04	0.442	1.30	3.84	0.339	1.76	2.26	0.777	1.13	4.17	5.29	1.76	0.76	0.70	2.87	1.45	13.70	8	3	102	203	Wilson Chandler
531	210	23.0	3.39	7.92	0.428	1.33	3.42	0.387	1.40	1.70	0.822	0.24	1.78	2.02	1.64	0.58	0.06	1.56	1.05	9.50	8	12	95	196	Marco Belinelli
113	10	16.4	2.03	4.58	0.442	0.11	0.46	0.231	1.11	1.73	0.638	0.74	1.70	2.44	1.78	0.52	0.07	1.31	1.21	5.27	3	12	91	196	Javaris Crittenton
568	463	29.5	3.57	7.26	0.491	0.00	0.02	0.000	2.23	3.13	0.711	3.34	6.09	9.43	2.97	0.84	1.41	2.86	1.77	9.36	8	45	105	211	Joakim Noah
438	96	17.5	2.63	5.65	0.465	0.07	0.24	0.302	1.01	1.28	0.786	1.19	2.37	3.55	0.77	0.35	0.66	2.25	0.87	6.33	8	4	109	213	Jason Smith
328	49	18.3	2.31	6.27	0.369	1.35	3.76	0.359	0.48	0.59	0.812	0.23	1.91	2.14	0.74	0.37	0.15	1.46	0.54	6.45	6	12	93	196	Daequan Cook
499	182	23.1	3.97	9.58	0.414	1.44	3.88	0.371	1.70	2.01	0.845	0.44	1.43	1.87	3.29	0.61	0.15	2.01	1.72	11.08	7	12	73	183	Aaron Brooks
600	455	28.2	4.18	9.20	0.454	1.16	3.04	0.382	2.00	2.44	0.819	0.51	2.50	3.02	1.96	0.49	0.20	2.05	1.22	11.52	8	2	98	196	Arron Afflalo
51	1	8.3	1.51	3.57	0.423	0.20	0.67	0.294	0.92	1.18	0.783	0.57	0.39	0.96	0.31	0.10	0.04	0.43	0.37	4.14	3	34	93	198	Alando Tucker
138	18	18.3	2.16	5.44	0.397	0.94	2.65	0.355	1.50	1.65	0.908	0.25	1.36	1.61	2.89	0.48	0.04	1.33	1.49	6.76	2	12	88	193	Sarunas Jasikevicius
723	538	27.1	4.73	9.68	0.488	0.00	0.03	0.000	1.85	2.50	0.742	2.05	5.65	7.70	1.27	0.45	1.29	2.71	2.13	11.31	1	5	120	213	Chris Kaman
596	582	30.1	4.69	8.81	0.532	0.00	0.04	0.087	1.36	2.43	0.559	2.65	6.45	9.10	2.28	0.67	1.63	3.16	1.80	10.74	1	5	118	213	Andrew Bogut
733	546	28.8	3.74	8.43	0.443	0.67	1.98	0.341	2.23	2.77	0.802	1.26	3.87	5.13	1.29	0.77	0.48	2.13	1.06	10.37	1	3	108	206	Marvin Williams
742	690	35.0	5.96	13.35	0.446	1.40	3.90	0.358	3.62	4.41	0.821	0.44	2.75	3.19	8.40	1.08	0.26	2.56	2.93	16.94	1	1	91	191	Deron Williams
725	725	36.1	6.58	13.90	0.473	1.08	2.97	0.365	4.41	5.12	0.862	0.69	3.66	4.35	9.91	2.34	0.10	2.48	2.41	18.65	1	1	79	183	Chris Paul
726	633	33.1	4.73	11.49	0.412	1.03	3.10	0.331	2.09	2.66	0.785	0.64	2.54	3.18	6.16	1.35	0.21	2.12	2.43	12.58	1	1	93	185	Raymond Felton
580	266	24.0	2.92	7.00	0.418	1.36	3.56	0.382	1.51	1.91	0.791	0.61	2.52	3.12	1.01	0.52	0.28	1.82	0.92	8.72	1	3	104	201	Martell Webster
621	161	21.3	4.18	9.56	0.437	1.12	3.25	0.343	1.25	1.62	0.769	1.26	3.47	4.73	0.87	0.51	0.55	2.29	1.02	10.72	1	34	108	211	Charlie Villanueva
530	377	29.4	5.45	12.42	0.439	1.18	3.33	0.354	2.59	3.14	0.824	0.99	3.75	4.74	1.21	0.39	0.88	2.49	1.60	14.66	9	4	111	213	Andrea Bargnani
678	637	35.2	7.84	16.18	0.484	0.09	0.34	0.265	3.46	4.34	0.796	2.67	5.73	8.40	1.92	0.79	1.02	2.59	1.60	19.22	9	45	118	211	LaMarcus Aldridge
161	28	20.4	2.90	7.78	0.373	0.77	2.33	0.331	0.88	1.24	0.710	0.51	1.61	2.12	1.38	0.25	0.07	1.70	1.07	7.45	4	3	90	203	Adam Morrison
361	104	15.5	1.63	3.53	0.462	0.01	0.02	0.222	1.21	1.63	0.740	1.47	2.86	4.33	0.45	0.50	0.45	2.03	0.84	4.48	6	4	113	206	Shelden Williams
326	300	35.5	6.82	14.87	0.459	0.99	2.84	0.348	4.19	5.24	0.800	1.06	3.19	4.26	4.65	1.03	0.23	1.93	1.83	18.82	6	12	96	198	Brandon Roy
409	60	17.9	2.93	6.98	0.420	0.67	2.03	0.332	1.09	1.35	0.807	0.43	1.42	1.86	1.12	0.69	0.22	1.32	0.92	7.62	9	12	93	191	Shannon Brown
680	642	35.8	7.02	15.56	0.451	1.03	3.02	0.342	3.43	4.31	0.795	1.51	4.35	5.87	2.29	1.32	0.81	2.49	2.43	18.51	9	3	104	203	Rudy Gay
90	3	5.8	0.88	1.78	0.494	0.00	0.03	0.000	0.31	0.53	0.583	0.36	1.06	1.41	0.28	0.20	0.44	1.40	0.47	2.07	4	5	113	213	Patrick O'Bryant
47	3	5.5	0.74	1.74	0.427	0.00	0.00	0.000	0.70	1.19	0.589	0.60	1.00	1.60	0.02	0.09	0.47	0.94	0.32	2.19	3	5	104	213	Saer Sene
143	0	10.7	1.55	3.99	0.389	0.48	1.52	0.312	0.53	0.60	0.884	0.24	0.83	1.06	0.65	0.35	0.15	0.90	0.61	4.11	4	12	79	191	Quincy Douby
111	5	9.4	1.44	3.73	0.386	0.41	1.40	0.290	0.66	0.83	0.793	0.79	1.60	2.40	0.18	0.19	0.20	1.07	0.53	3.95	3	5	105	213	Oleksiy Pecherov
564	193	24.1	3.70	8.33	0.444	1.66	4.11	0.404	2.00	2.26	0.886	0.20	1.68	1.87	1.96	0.43	0.06	1.43	1.03	11.05	9	12	86	193	J.J. Redick
203	10	15.2	2.10	5.45	0.386	0.62	1.93	0.321	0.73	0.95	0.767	0.28	1.50	1.78	2.83	0.43	0.03	0.97	1.45	5.56	4	12	93	191	Marcus D. Williams
607	371	29.8	4.18	10.03	0.417	1.35	3.84	0.351	3.19	3.99	0.799	0.85	3.12	3.97	5.60	1.32	0.26	2.72	2.10	12.89	9	1	89	185	Kyle Lowry
632	392	26.9	3.94	9.73	0.405	1.58	4.23	0.372	1.78	2.09	0.853	0.35	1.91	2.27	2.98	0.75	0.30	2.21	1.55	11.24	9	12	97	193	Randy Foye
292	40	11.6	1.19	2.37	0.501	0.01	0.02	0.286	0.63	1.08	0.582	1.00	1.62	2.62	0.35	0.31	0.49	1.86	0.79	3.01	6	5	107	211	Hilton Armstrong
256	88	17.5	2.21	4.07	0.544	0.00	0.00	0.000	0.80	1.81	0.445	1.89	3.02	4.91	0.49	0.39	0.70	1.82	0.66	5.23	4	45	108	208	Josh Boone
75	4	9.4	0.93	2.28	0.409	0.00	0.00	0.000	0.31	0.79	0.390	0.73	1.15	1.88	0.19	0.15	0.43	1.21	0.40	2.17	3	45	107	206	Cedric Simmons
502	304	23.0	3.10	6.31	0.490	0.18	0.71	0.254	1.48	2.19	0.675	0.90	1.94	2.84	1.65	1.24	0.24	1.09	0.78	7.85	8	23	107	201	Ronnie Brewer
682	409	24.3	3.59	8.17	0.439	1.16	2.97	0.390	1.12	1.37	0.819	1.01	3.92	4.94	1.05	0.57	0.68	2.81	0.99	9.45	1	45	116	211	Channing Frye
285	22	13.2	1.64	3.91	0.418	0.39	1.22	0.316	0.61	0.82	0.748	0.35	0.94	1.29	2.94	0.57	0.03	1.21	1.27	4.27	4	12	80	191	Sergio Rodriguez
631	424	23.0	2.24	5.03	0.445	0.58	1.68	0.347	0.77	1.05	0.739	0.77	3.04	3.80	1.48	1.06	0.45	1.76	0.93	5.83	9	23	100	201	Thabo Sefolosha
299	48	15.4	2.26	5.35	0.422	0.67	1.98	0.338	0.76	1.08	0.704	0.55	1.42	1.97	0.44	0.53	0.33	1.40	0.53	5.95	5	34	93	201	Rodney Carney
189	31	14.7	1.57	4.12	0.380	0.20	0.67	0.299	0.59	0.99	0.599	0.48	1.30	1.78	1.73	0.58	0.12	1.35	1.07	3.93	4	12	100	198	Mardy Collins
314	58	17.1	2.07	5.13	0.403	0.88	2.59	0.339	0.62	0.82	0.755	0.79	2.22	3.01	0.70	0.40	0.50	2.09	0.63	5.63	8	34	104	208	Shawne Williams
490	30	19.4	2.89	6.82	0.423	1.15	3.07	0.374	0.77	1.04	0.734	0.32	1.58	1.90	2.87	0.76	0.11	1.41	1.38	7.69	8	1	82	188	Jordan Farmar
221	12	13.9	1.67	3.26	0.510	0.05	0.29	0.172	0.67	1.23	0.542	1.26	2.22	3.48	0.60	0.74	0.47	1.90	0.61	4.05	6	34	94	203	Renaldo Balkman
601	548	32.7	4.57	9.74	0.469	0.25	0.91	0.273	1.53	2.52	0.606	1.12	3.67	4.79	8.47	1.82	0.13	2.26	2.88	10.91	9	1	84	185	Rajon Rondo
225	18	12.4	2.17	4.26	0.509	0.00	0.01	0.500	1.65	2.10	0.786	1.22	1.84	3.06	0.31	0.16	0.29	1.89	0.89	5.99	7	4	113	208	Ike Diogu
67	18	8.7	1.06	2.42	0.438	0.25	0.75	0.340	0.34	0.51	0.676	0.12	0.90	1.01	0.52	0.25	0.09	0.79	0.37	2.72	3	3	98	201	James White
454	6	12.4	1.64	3.75	0.438	1.26	2.91	0.431	0.22	0.25	0.876	0.15	1.14	1.29	0.29	0.20	0.08	0.81	0.18	4.76	9	34	102	208	Steve Novak
82	2	8.6	1.07	2.67	0.402	0.00	0.01	0.000	0.50	0.68	0.732	0.90	1.02	1.93	0.39	0.27	0.18	1.28	0.37	2.65	4	45	122	211	Paul Davis
68	0	11.6	0.96	2.60	0.367	0.25	0.78	0.321	0.54	0.63	0.860	0.62	1.19	1.81	0.96	0.37	0.13	1.13	0.59	2.71	2	3	104	198	David Noel
